glacier_id,year,annual_balance_unc,country
1344,2008,,CL
1344,2009,,CL
1344,2010,,CL
1344,2011,,CL
1344,2012,,CL
1344,2013,,CL
1344,2014,,CL
1344,2015,,CL
1344,2016,,CL
1344,2017,,CL
1344,2018,,CL
1344,2019,,CL
1344,2020,,CL
1344,2021,,CL
1344,2022,,CL
1344,2023,,CL
1344,2024,0.46,CL
1344,2025,0.46,CL
1344,2026,,CL
3982,2004,,CL
3982,2005,,CL
3982,2006,,CL
3982,2007,,CL
3982,2008,,CL
3982,2009,,CL
3983,2004,,CL
3983,2005,,CL
3983,2006,,CL
3983,2007,,CL
3983,2008,,CL
3983,2009,,CL
3983,2010,,CL
3983,2011,,CL
3983,2012,,CL
3983,2013,,CL
3983,2014,,CL
3983,2015,,CL
3983,2018,,CL
3983,2019,,CL
3983,2020,,CL
3983,2021,,CL
3983,2022,,CL
3983,2023,,CL
2001,2023,,CL
2001,2025,,CL
3972,2004,0.18,CL
3972,2005,0.07,CL
3972,2009,,CL
3972,2010,0.1,CL
3972,2011,0.11,CL
3972,2012,0.14,CL
3972,2013,0.11,CL
3972,2016,0.188,CL
3972,2017,0.131,CL
3972,2018,0.15,CL
3972,2019,0.1,CL
3972,2020,0.372,CL
3972,2021,0.308,CL
3972,2022,0.24,CL
3972,2023,0.3,CL
3972,2024,,CL
3972,2025,0.05,CL
4381,2023,,CL
4381,2024,,CL
3980,2004,,CL
3980,2005,,CL
3980,2006,,CL
3980,2007,,CL
3980,2008,,CL
3980,2009,,CL
3981,2004,,CL
3981,2005,,CL
3981,2006,,CL
3981,2007,,CL
3981,2008,,CL
3981,2009,,CL
2009,2025,,CL
3989,2008,,CN
3956,1987,,CN
3978,2006,,CN
3978,2007,,CN
3978,2008,,CN
3978,2009,,CN
3978,2010,,CN
849,1989,,CN
849,1990,,CN
849,1991,,CN
849,1992,,CN
849,1993,,CN
3694,1992,,CN
3694,1993,,CN
3694,2009,,CN
3694,2010,,CN
3995,2004,,CN
3995,2005,,CN
855,1976,,CN
3955,1989,,CN
3955,1990,,CN
3955,1991,,CN
3955,1992,,CN
3955,1993,,CN
3955,1994,,CN
3955,1995,,CN
3955,1997,,CN
3955,1998,,CN
3955,1999,,CN
3955,2000,,CN
3955,2001,,CN
3992,2001,,CN
3992,2002,,CN
3992,2006,,CN
3992,2007,,CN
3992,2008,,CN
3992,2009,,CN
3992,2010,,CN
3992,2011,,CN
3992,2012,,CN
3992,2013,,CN
3992,2014,,CN
3991,2006,,CN
3991,2007,,CN
3991,2008,,CN
3991,2009,,CN
3991,2010,,CN
3991,2011,,CN
3991,2012,,CN
3991,2013,,CN
3991,2014,,CN
3991,2015,,CN
3991,2016,,CN
3991,2017,,CN
3991,2018,,CN
10407,2011,,CN
10407,2012,,CN
10407,2013,,CN
10407,2014,,CN
10407,2015,,CN
6846,2007,,CN
6846,2008,,CN
6846,2009,,CN
6846,2010,,CN
3987,2006,,CN
3987,2007,0.01,CN
3987,2008,0.01,CN
3987,2009,0.01,CN
3987,2010,0.01,CN
3987,2011,0.01,CN
3987,2012,0.01,CN
3987,2013,0.01,CN
3987,2014,0.01,CN
3987,2015,0.01,CN
3987,2016,0.01,CN
3987,2017,0.01,CN
3987,2018,0.01,CN
3987,2019,0.01,CN
3987,2020,0.01,CN
3987,2021,0.01,CN
3987,2022,0.01,CN
3987,2023,0.01,CN
3987,2024,,CN
3987,2025,,CN
3984,2006,,CN
3984,2007,,CN
3985,2006,,CN
3985,2007,,CN
3985,2008,,CN
3985,2009,,CN
3986,2006,,CN
3986,2007,,CN
3986,2008,,CN
3986,2009,,CN
3986,2010,,CN
856,1975,,CN
856,1976,,CN
856,1977,,CN
856,1984,,CN
856,1985,,CN
856,1986,,CN
856,1987,,CN
856,1988,,CN
856,2002,,CN
856,2003,,CN
856,2006,,CN
856,2007,,CN
856,2008,,CN
856,2009,,CN
856,2010,,CN
857,1963,,CN
857,1976,,CN
857,1977,,CN
853,1959,,CN
853,1960,,CN
853,1961,,CN
853,1962,,CN
853,1963,,CN
853,1964,,CN
853,1965,,CN
853,1966,,CN
853,1967,,CN
853,1968,,CN
853,1969,,CN
853,1970,,CN
853,1971,,CN
853,1972,,CN
853,1973,,CN
853,1974,,CN
853,1975,,CN
853,1976,,CN
853,1977,,CN
853,1978,,CN
853,1979,,CN
853,1980,,CN
853,1981,,CN
853,1982,,CN
853,1983,,CN
853,1984,,CN
853,1985,,CN
853,1986,,CN
853,1987,,CN
853,1988,,CN
853,1989,,CN
853,1990,,CN
853,1991,,CN
853,1992,,CN
853,1993,,CN
853,1994,,CN
853,1995,,CN
853,1996,,CN
853,1997,,CN
853,1998,,CN
853,1999,,CN
853,2000,,CN
853,2001,,CN
853,2002,,CN
853,2003,,CN
853,2004,,CN
853,2005,,CN
853,2006,0.1,CN
853,2007,0.1,CN
853,2008,0.05,CN
853,2009,0.02,CN
853,2010,0.02,CN
853,2011,0.02,CN
853,2012,0.02,CN
853,2013,0.02,CN
853,2014,0.02,CN
853,2015,0.03,CN
853,2016,0.03,CN
853,2017,0.03,CN
853,2018,0.03,CN
853,2019,0.03,CN
853,2020,0.02,CN
853,2021,0.02,CN
853,2022,0.02,CN
853,2023,0.01,CN
853,2024,0.01,CN
853,2025,0.01,CN
1511,1980,,CN
1511,1981,,CN
1511,1982,,CN
1511,1983,,CN
1511,1984,,CN
1511,1985,,CN
1511,1986,,CN
1511,1987,,CN
1511,1988,,CN
1511,1989,,CN
1511,1990,,CN
1511,1991,,CN
1511,1992,,CN
1511,1993,,CN
1511,1994,,CN
1511,1995,,CN
1511,1996,,CN
1511,1997,,CN
1511,1998,,CN
1511,1999,,CN
1511,2000,,CN
1511,2001,,CN
1511,2002,,CN
1511,2003,,CN
1511,2004,,CN
1511,2005,,CN
1511,2006,0.2,CN
1511,2007,0.1,CN
1511,2008,0.05,CN
1511,2009,0.02,CN
1511,2010,0.02,CN
1511,2011,0.02,CN
1511,2012,0.02,CN
1511,2013,0.02,CN
1511,2014,0.02,CN
1511,2015,0.03,CN
1511,2016,0.03,CN
1511,2017,0.03,CN
1511,2018,0.03,CN
1511,2019,0.03,CN
1511,2020,0.02,CN
1511,2021,0.02,CN
1511,2022,0.02,CN
1511,2023,0.01,CN
1511,2024,0.01,CN
1511,2025,0.01,CN
1512,1980,,CN
1512,1981,,CN
1512,1982,,CN
1512,1983,,CN
1512,1984,,CN
1512,1985,,CN
1512,1986,,CN
1512,1987,,CN
1512,1988,,CN
1512,1989,,CN
1512,1990,,CN
1512,1991,,CN
1512,1992,,CN
1512,1993,,CN
1512,1994,,CN
1512,1995,,CN
1512,1996,,CN
1512,1997,,CN
1512,1998,,CN
1512,1999,,CN
1512,2000,,CN
1512,2001,,CN
1512,2002,,CN
1512,2003,,CN
1512,2004,,CN
1512,2005,,CN
1512,2006,0.1,CN
1512,2007,0.1,CN
1512,2008,0.05,CN
1512,2009,0.02,CN
1512,2010,0.02,CN
1512,2011,0.02,CN
1512,2012,0.02,CN
1512,2013,0.02,CN
1512,2014,0.02,CN
1512,2015,0.04,CN
1512,2016,0.04,CN
1512,2017,0.04,CN
1512,2018,0.04,CN
1512,2019,0.04,CN
1512,2020,0.02,CN
1512,2021,0.02,CN
1512,2022,0.02,CN
1512,2023,0.01,CN
1512,2024,0.01,CN
1512,2025,0.01,CN
1510,1989,,CN
1510,1990,,CN
1510,1991,,CN
1510,1992,,CN
1510,1993,,CN
1510,1994,,CN
1510,1995,,CN
1510,1996,,CN
1510,1997,,CN
1510,1998,,CN
1510,1999,,CN
1510,2000,,CN
1510,2001,,CN
1510,2002,,CN
1510,2003,,CN
1510,2004,,CN
1510,2005,,CN
1510,2006,,CN
1510,2007,,CN
1510,2008,,CN
1510,2009,,CN
1510,2010,,CN
837,1977,,CN
837,1978,,CN
837,1979,,CN
3977,2006,,CN
3977,2007,,CN
3977,2008,,CN
3990,2008,,CN
3990,2009,,CN
3990,2010,,CN
2721,2006,,CO
2721,2007,,CO
2721,2008,,CO
2721,2009,,CO
2721,2010,,CO
2721,2011,,CO
2721,2012,,CO
2721,2013,,CO
2721,2014,,CO
2721,2015,,CO
2721,2016,,CO
2721,2017,0.01,CO
2721,2018,,CO
2721,2019,,CO
2721,2020,0.01,CO
2721,2021,0.01,CO
2721,2022,,CO
2721,2023,,CO
2718,2021,,CO
2718,2022,,CO
2718,2023,,CO
2718,2024,,CO
2763,2009,,CO
2763,2010,,CO
2763,2011,,CO
2763,2012,,CO
2763,2013,0.01,CO
2763,2014,0.01,CO
2763,2015,0.01,CO
2763,2016,0.01,CO
2763,2017,0.01,CO
2763,2018,,CO
2763,2019,,CO
2763,2021,,CO
2763,2022,,CO
2763,2023,,CO
2763,2024,,CO
346,1963,,DE
346,1964,,DE
346,1965,,DE
346,1966,,DE
346,1967,,DE
346,1968,,DE
1624,1995,,EC
1624,1996,,EC
1624,1997,,EC
1624,1998,,EC
1624,1999,,EC
1624,2000,0.01,EC
1624,2001,0.01,EC
1624,2002,0.01,EC
1624,2003,0.01,EC
1624,2004,0.01,EC
1624,2005,0.01,EC
1624,2006,0.005,EC
1624,2007,0.005,EC
1624,2008,0.005,EC
1624,2009,0.005,EC
1624,2010,0.005,EC
1624,2011,0.005,EC
1624,2012,,EC
1624,2013,,EC
1624,2014,,EC
1624,2015,,EC
1624,2016,,EC
1624,2017,,EC
1624,2018,,EC
1624,2019,,EC
1624,2020,,EC
1624,2021,,EC
1624,2022,,EC
1624,2023,,EC
1624,2024,,EC
1624,2025,,EC
942,1992,0.01,ES
942,1993,0.01,ES
942,1994,0.01,ES
942,1995,0.01,ES
942,1996,0.01,ES
942,1997,0.01,ES
942,1998,0.01,ES
942,1999,0.01,ES
942,2000,0.01,ES
942,2001,0.01,ES
942,2002,0.01,ES
942,2003,0.01,ES
942,2004,0.01,ES
942,2005,0.01,ES
942,2006,0.01,ES
942,2007,0.01,ES
942,2008,0.01,ES
942,2009,0.01,ES
942,2010,0.01,ES
942,2011,0.01,ES
942,2012,,ES
942,2013,,ES
942,2014,,ES
942,2015,,ES
942,2016,,ES
942,2017,,ES
942,2018,,ES
942,2019,,ES
942,2020,0.01,ES
942,2021,,ES
942,2022,,ES
942,2023,,ES
942,2024,0.001,ES
942,2025,0.001,ES
354,1976,0.2,FR
354,1977,0.2,FR
354,1978,0.2,FR
354,1979,0.2,FR
354,1980,0.2,FR
354,1981,0.2,FR
354,1982,0.2,FR
354,1983,0.2,FR
354,1984,0.2,FR
354,1985,0.2,FR
354,1986,0.2,FR
354,1987,0.2,FR
354,1988,0.2,FR
354,1989,0.2,FR
354,1990,0.2,FR
354,1991,0.2,FR
354,1992,0.2,FR
354,1993,0.2,FR
354,1994,0.2,FR
354,1995,0.2,FR
354,1996,0.2,FR
354,1997,0.2,FR
354,1998,0.2,FR
354,1999,0.2,FR
354,2000,0.2,FR
354,2001,0.2,FR
354,2002,0.2,FR
354,2003,0.2,FR
354,2004,0.2,FR
354,2005,0.2,FR
354,2006,0.2,FR
354,2007,0.2,FR
354,2008,0.2,FR
354,2009,0.2,FR
354,2010,0.2,FR
354,2011,0.2,FR
354,2012,0.2,FR
354,2013,0.2,FR
354,2014,0.2,FR
354,2015,0.2,FR
354,2016,0.2,FR
354,2017,0.2,FR
354,2018,0.2,FR
354,2019,0.2,FR
354,2020,0.15,FR
354,2021,0.15,FR
354,2022,0.15,FR
354,2023,0.15,FR
354,2024,,FR
354,2025,,FR
1313,2010,,FR
1313,2011,,FR
1313,2012,,FR
1313,2013,,FR
351,2023,0.15,FR
351,2024,,FR
351,2025,,FR
352,1995,0.3,FR
352,1996,0.3,FR
352,1997,0.3,FR
352,1998,0.3,FR
352,1999,0.3,FR
352,2000,0.3,FR
352,2001,0.2,FR
352,2002,0.2,FR
352,2003,0.2,FR
352,2004,0.2,FR
352,2005,0.2,FR
352,2006,0.2,FR
352,2007,0.2,FR
352,2008,0.2,FR
352,2009,0.2,FR
352,2010,0.2,FR
352,2011,0.2,FR
352,2012,0.2,FR
352,2013,0.2,FR
352,2014,0.2,FR
352,2015,0.2,FR
352,2016,0.2,FR
352,2017,0.2,FR
352,2018,0.2,FR
352,2019,0.2,FR
352,2020,0.15,FR
352,2021,0.15,FR
352,2022,0.15,FR
352,2023,0.15,FR
352,2024,,FR
352,2025,,FR
3960,1993,,FR
3960,1994,,FR
3960,1995,,FR
3960,1996,,FR
3960,1997,,FR
353,1968,,FR
353,1969,,FR
353,1970,,FR
353,1971,,FR
353,1972,,FR
353,1973,,FR
353,1974,,FR
353,1975,,FR
353,2020,,FR
353,2021,,FR
353,2022,,FR
353,2023,0.15,FR
353,2024,,FR
353,2025,,FR
2867,2002,0.2,FR
2867,2003,0.2,FR
2867,2004,0.2,FR
2867,2005,0.2,FR
2867,2006,0.2,FR
2867,2007,0.2,FR
2867,2008,0.2,FR
2867,2009,0.2,FR
2867,2010,0.2,FR
2867,2011,0.2,FR
2867,2012,0.2,FR
2867,2013,,FR
2867,2014,0.2,FR
2867,2015,0.2,FR
2867,2016,0.2,FR
2867,2017,0.2,FR
2867,2018,0.2,FR
2867,2019,0.2,FR
2867,2020,0.15,FR
2867,2021,0.15,FR
2867,2022,0.15,FR
2867,2023,0.15,FR
2867,2024,,FR
2867,2025,,FR
356,1957,,FR
356,1958,,FR
356,1959,,FR
356,1960,,FR
356,1961,,FR
356,1962,,FR
356,1963,,FR
356,1964,,FR
356,1965,,FR
356,1966,,FR
356,1967,,FR
356,1968,,FR
356,1969,,FR
356,1970,,FR
356,1971,,FR
356,1972,,FR
356,1973,,FR
356,1974,,FR
356,1975,,FR
356,1976,,FR
356,1977,,FR
356,1978,,FR
356,1979,,FR
356,1980,,FR
356,1981,,FR
356,1982,,FR
356,1983,,FR
356,1984,,FR
356,1985,,FR
356,1986,,FR
356,1987,,FR
356,1988,,FR
356,1989,,FR
356,1990,,FR
356,1991,,FR
356,1992,,FR
356,1993,,FR
356,1994,,FR
356,1995,,FR
356,1996,,FR
356,1997,,FR
356,1998,,FR
356,1999,,FR
356,2000,,FR
356,2001,0.2,FR
356,2002,0.2,FR
356,2003,0.2,FR
356,2004,0.2,FR
356,2005,0.2,FR
356,2006,0.2,FR
356,2007,0.2,FR
356,2008,0.2,FR
356,2009,0.2,FR
356,2010,0.2,FR
356,2011,0.2,FR
356,2012,0.2,FR
356,2013,0.201,FR
356,2014,0.2,FR
356,2015,0.2,FR
356,2016,0.2,FR
356,2017,0.2,FR
356,2018,0.2,FR
356,2019,0.2,FR
356,2020,0.15,FR
356,2021,0.15,FR
356,2022,0.15,FR
356,2023,0.15,FR
356,2024,,FR
356,2025,,FR
357,1949,,FR
357,1950,,FR
357,1951,,FR
357,1952,,FR
357,1953,,FR
357,1954,,FR
357,1955,,FR
357,1956,,FR
357,1957,,FR
357,1958,,FR
357,1959,,FR
357,1960,,FR
357,1961,,FR
357,1962,,FR
357,1963,,FR
357,1964,,FR
357,1965,,FR
357,1966,,FR
357,1967,,FR
357,1968,,FR
357,1969,,FR
357,1970,,FR
357,1971,,FR
357,1972,,FR
357,1973,,FR
357,1974,,FR
357,1975,,FR
357,1976,,FR
357,1977,,FR
357,1978,,FR
357,1979,,FR
357,1980,,FR
357,1981,,FR
357,1982,,FR
357,1983,,FR
357,1984,,FR
357,1985,,FR
357,1986,,FR
357,1987,,FR
357,1988,,FR
357,1989,,FR
357,1990,,FR
357,1991,,FR
357,1992,,FR
357,1993,,FR
357,1994,,FR
357,1995,,FR
357,1996,,FR
357,1997,,FR
357,1998,,FR
357,1999,,FR
357,2000,,FR
357,2001,0.2,FR
357,2002,0.2,FR
357,2003,0.2,FR
357,2004,0.2,FR
357,2005,0.2,FR
357,2006,0.2,FR
357,2007,0.2,FR
357,2008,0.2,FR
357,2009,0.2,FR
357,2010,0.2,FR
357,2011,0.2,FR
357,2012,0.2,FR
357,2013,0.2,FR
357,2014,0.2,FR
357,2015,0.2,FR
357,2016,0.2,FR
357,2017,0.2,FR
357,2018,0.2,FR
357,2019,0.2,FR
357,2020,0.1,FR
357,2021,0.1,FR
357,2022,0.15,FR
357,2023,0.15,FR
1314,2014,,FR
1314,2015,,FR
1314,2016,,FR
1314,2017,,FR
1314,2018,,FR
1314,2019,,FR
1314,2020,,FR
1314,2021,,FR
1314,2022,,FR
1314,2023,,FR
1314,2024,,FR
1314,2025,,FR
4561,1968,,GE
4561,1969,,GE
4561,1970,,GE
4561,1971,,GE
4561,1972,,GE
4561,1973,,GE
4561,1974,,GE
4561,1975,,GE
4561,1976,,GE
4561,1977,,GE
4561,1978,,GE
4561,1979,,GE
4561,1980,,GE
232,1982,0.28,GL
232,1983,0.28,GL
232,1984,0.28,GL
232,1985,0.28,GL
232,1986,0.28,GL
232,1987,0.28,GL
232,1988,0.28,GL
232,1989,0.28,GL
232,1990,0.28,GL
4577,1963,,GL
3942,1949,,GL
3942,1950,,GL
3350,1939,,GL
3350,1940,,GL
3350,2008,0.1,GL
3350,2009,0.1,GL
3350,2010,0.1,GL
3350,2011,0.1,GL
3350,2012,0.1,GL
3350,2013,0.1,GL
3350,2014,0.1,GL
3350,2015,0.05,GL
3350,2016,0.1,GL
3350,2017,0.2,GL
3350,2018,0.2,GL
3350,2019,0.2,GL
3350,2020,0.2,GL
3350,2021,0.2,GL
3350,2022,0.3,GL
3350,2023,0.3,GL
3350,2024,0.3,GL
3350,2025,0.2,GL
4245,1982,,GL
4245,1983,,GL
4245,1984,0.28,GL
4245,1985,0.36,GL
4245,1986,0.43,GL
4245,1987,0.36,GL
4245,1988,,GL
1618,1975,,GL
1618,1992,,GL
1618,1993,,GL
1618,1994,,GL
1618,1995,,GL
3965,1994,,GL
3965,1995,0.15,GL
1629,1996,,GL
1629,1997,,GL
1629,1998,,GL
1629,1999,,GL
1629,2000,,GL
1629,2001,,GL
1629,2002,,GL
1629,2003,,GL
1629,2004,,GL
1629,2005,,GL
1629,2006,,GL
1629,2007,,GL
1629,2008,,GL
1629,2009,,GL
1629,2010,,GL
1629,2011,,GL
1629,2012,,GL
1629,2013,,GL
1629,2014,,GL
1629,2015,,GL
1629,2016,,GL
1629,2017,,GL
1629,2018,,GL
1629,2019,,GL
1629,2020,,GL
1629,2021,,GL
1629,2022,,GL
1629,2023,,GL
1629,2024,,GL
1629,2025,,GL
233,1981,,GL
233,1982,,GL
233,1983,,GL
234,1980,,GL
4584,1893,,GL
4244,1955,,GL
4244,1956,0.3,GL
4575,2013,0.2,GL
4575,2014,0.19,GL
4575,2015,0.25,GL
4575,2016,0.23,GL
4575,2017,0.11,GL
4575,2018,0.11,GL
4575,2019,0.12,GL
4575,2020,0.36,GL
4575,2021,0.25,GL
4575,2022,0.11,GL
4575,2023,0.14,GL
4575,2024,0.15,GL
4575,2025,0.14,GL
238,1981,,GL
238,1982,,GL
238,1983,,GL
238,1984,,GL
238,1985,,GL
238,1986,,GL
238,1987,,GL
238,1988,,GL
238,1989,,GL
4566,2013,,GL
4566,2014,,GL
4566,2015,,GL
4566,2016,,GL
4566,2017,,GL
4566,2018,0.05,GL
4566,2019,0.05,GL
4566,2020,,GL
4566,2021,,GL
4566,2022,,GL
4566,2023,,GL
4566,2024,,GL
4566,2025,,GL
216746,2008,,GL
216746,2009,,GL
216746,2010,,GL
216746,2011,,GL
216746,2012,,GL
216746,2013,,GL
216746,2014,,GL
216746,2015,,GL
216746,2016,,GL
216746,2017,,GL
216746,2018,,GL
216746,2019,,GL
216746,2020,,GL
216746,2021,,GL
4578,2008,,GL
3747,1957,,GL
1628,1994,,GL
1628,1995,,GL
4582,1953,,GL
4582,1954,,GL
4582,1955,,GL
4582,1956,,GL
4582,1957,,GL
4582,1958,,GL
4582,1959,,GL
4582,1960,,GL
4582,1961,,GL
4582,1962,,GL
4582,1963,,GL
4582,1964,,GL
4583,1983,,GL
4583,1984,,GL
4583,1985,,GL
4583,1986,,GL
4583,1987,,GL
4583,1988,,GL
4583,1989,,GL
240,1979,,GL
240,1980,,GL
240,1981,,GL
240,1982,,GL
240,1983,,GL
3937,1958,,GS
2872,1958,,GS
1051,1973,,ID
1050,1973,,ID
2920,2015,,IN
2920,2016,,IN
2920,2017,0.11,IN
2920,2018,0.16,IN
2920,2019,0.08,IN
7182,2014,,IN
7182,2015,,IN
7182,2016,,IN
7182,2017,0.08,IN
7182,2018,0.11,IN
7182,2019,0.01,IN
7182,2020,0.03,IN
7182,2021,0.01,IN
7182,2022,0.12,IN
7182,2023,,IN
1045,1980,,IN
1045,1981,,IN
1045,1982,,IN
1045,1983,,IN
1045,1984,,IN
1045,1985,,IN
1045,1986,,IN
2921,1987,,IN
2921,1988,,IN
2921,2003,,IN
2921,2004,,IN
2921,2005,,IN
2921,2006,,IN
2921,2007,,IN
2921,2008,,IN
2921,2009,,IN
2921,2010,,IN
2921,2011,,IN
2921,2012,,IN
2921,2013,,IN
2921,2014,,IN
2921,2015,,IN
2921,2016,,IN
2921,2017,,IN
2921,2018,,IN
2921,2019,,IN
2921,2022,0.4,IN
2921,2023,,IN
2921,2024,,IN
2921,2025,,IN
18692,2004,,IN
18692,2005,,IN
18692,2006,,IN
18692,2007,,IN
18692,2008,,IN
18692,2009,,IN
18692,2010,,IN
18692,2011,,IN
18692,2012,,IN
18692,2013,,IN
18692,2016,,IN
3454,1993,,IN
3454,1994,,IN
3454,1995,,IN
3454,1998,,IN
3454,1999,,IN
3454,2000,,IN
3454,2008,,IN
3454,2009,,IN
3454,2010,,IN
3454,2011,,IN
3454,2012,,IN
3454,2013,,IN
3454,2014,,IN
3454,2015,,IN
3454,2016,,IN
1047,1985,,IN
1047,1986,,IN
1047,1987,,IN
1047,1988,,IN
1047,1989,,IN
1047,1990,,IN
3656,2022,,IN
3656,2023,,IN
3656,2024,,IN
3656,2025,,IN
3928,1975,,IN
3928,1976,,IN
3928,1977,,IN
3928,1978,,IN
3928,1979,,IN
3928,1980,,IN
3928,1981,,IN
3928,1982,,IN
3928,1983,,IN
7114,2015,0.2,IN
7114,2016,0.32,IN
7114,2017,0.26,IN
7114,2018,0.22,IN
7114,2019,0.28,IN
7114,2021,0.3,IN
7114,2022,0.39,IN
7114,2023,0.37,IN
3929,1977,,IN
3929,1978,,IN
3929,1979,,IN
3929,1980,,IN
3929,1981,,IN
3929,1982,,IN
3929,1983,,IN
3929,1984,,IN
3929,1985,,IN
3044,2001,0.01,IN
3044,2002,0.01,IN
3044,2003,0.01,IN
3044,2004,0.01,IN
3044,2005,0.01,IN
3044,2006,0.01,IN
3044,2007,,IN
3044,2008,,IN
3044,2009,,IN
3044,2011,,IN
3044,2012,,IN
121010,2014,0.39,IN
121010,2015,0.39,IN
121010,2016,0.39,IN
121010,2017,0.39,IN
121010,2018,0.39,IN
121010,2019,0.39,IN
121010,2020,0.39,IN
121010,2021,0.39,IN
121010,2022,0.39,IN
115766,2015,,IN
115766,2016,,IN
115766,2017,,IN
3931,1984,,IN
3931,2015,0.34,IN
3931,2016,0.34,IN
3931,2017,0.34,IN
3931,2018,0.34,IN
3931,2019,0.34,IN
3931,2020,0.34,IN
3931,2021,0.34,IN
3931,2022,0.34,IN
9799,2015,,IN
9799,2016,,IN
9799,2017,0.04,IN
9799,2018,0.06,IN
9799,2019,,IN
17220,2001,,IN
17220,2002,,IN
17220,2003,,IN
17220,2012,0.028,IN
17220,2013,0.026,IN
17220,2014,0.011,IN
17220,2015,0.027,IN
17220,2016,0.012,IN
17220,2017,0.015,IN
17220,2018,0.014,IN
3930,1976,,IN
3930,1977,,IN
3930,1978,,IN
3930,1979,,IN
3930,1980,,IN
3930,1981,,IN
3930,1982,,IN
3930,1983,,IN
3930,1984,,IN
7217,2011,0.37,IN
7217,2012,0.37,IN
7217,2013,0.37,IN
7217,2014,0.37,IN
7217,2015,0.37,IN
7217,2016,0.37,IN
7217,2017,0.37,IN
3655,2017,,IN
3655,2018,,IN
3655,2019,,IN
3655,2020,,IN
3655,2021,,IN
3655,2022,,IN
115761,2015,,IN
115761,2016,,IN
115761,2017,,IN
10416,1980,,IN
10416,1981,,IN
3635,2015,,IN
3635,2016,,IN
3635,2017,0.21,IN
3635,2018,0.31,IN
3635,2019,0.04,IN
3635,2022,0.34,IN
3635,2023,,IN
1048,1982,,IN
1048,1983,,IN
1048,1984,,IN
1048,1985,,IN
1048,1986,,IN
1048,1987,,IN
1048,1988,,IN
1048,1989,,IN
1048,1990,,IN
1048,1991,,IN
1048,2001,,IN
1048,2002,,IN
1048,2003,,IN
3932,1984,,IN
3666,1987,0.203,IN
3666,1988,0.241,IN
3666,1989,0.132,IN
3666,1990,0.259,IN
3666,1991,0.288,IN
10499,2015,,IN
10499,2016,,IN
10499,2017,,IN
10499,2018,,IN
10499,2019,,IN
10476,2014,,IN
10476,2015,,IN
10476,2016,0.33,IN
10476,2017,0.33,IN
10476,2018,0.26,IN
10476,2019,0.04,IN
10476,2020,0.05,IN
10476,2021,0.02,IN
10476,2022,0.29,IN
10476,2023,,IN
1049,1982,,IN
1049,1983,,IN
1049,1984,,IN
1049,1985,,IN
1049,1986,,IN
1049,1987,,IN
1049,1988,,IN
3059,1967,,IS
3062,1998,,IS
3062,2000,,IS
3062,2001,,IS
3062,2002,,IS
3062,2003,,IS
3062,2004,,IS
3062,2005,,IS
3067,1993,,IS
3067,1994,,IS
3067,1995,,IS
3067,1996,,IS
3067,1997,,IS
3067,1998,,IS
3067,1999,,IS
3067,2000,,IS
3067,2001,,IS
3067,2002,,IS
3067,2003,,IS
3067,2004,,IS
3067,2005,,IS
3067,2006,,IS
3067,2007,,IS
3067,2008,,IS
3067,2009,,IS
3067,2010,,IS
3067,2011,,IS
3067,2012,,IS
3067,2013,,IS
3067,2014,,IS
3067,2015,,IS
3067,2016,,IS
3067,2017,,IS
3067,2018,,IS
3067,2019,,IS
3067,2020,,IS
3067,2021,,IS
3067,2022,,IS
3067,2023,,IS
3067,2024,,IS
3067,2025,,IS
3068,1992,,IS
3068,1993,,IS
3068,1994,,IS
3068,1995,,IS
3068,1996,,IS
3068,1997,,IS
3068,1998,,IS
3068,2005,,IS
3068,2006,,IS
3068,2007,,IS
3068,2008,,IS
3068,2009,,IS
3068,2010,,IS
3068,2011,,IS
3068,2012,,IS
3068,2013,,IS
3068,2014,,IS
3068,2015,,IS
3068,2016,,IS
3068,2017,,IS
3068,2018,,IS
3068,2019,,IS
3068,2020,,IS
3068,2021,,IS
3068,2022,,IS
3068,2023,,IS
3068,2024,,IS
3068,2025,,IS
3069,1991,,IS
3069,1992,,IS
3069,1993,,IS
3069,1994,,IS
3069,1995,,IS
3069,1996,,IS
3069,1998,,IS
3069,1999,,IS
3069,2000,,IS
3069,2001,,IS
3069,2002,,IS
3069,2003,,IS
3069,2004,,IS
3069,2005,,IS
3069,2006,,IS
3069,2007,,IS
3069,2008,,IS
3069,2009,,IS
3069,2010,,IS
3069,2011,,IS
3069,2012,,IS
3069,2013,,IS
3069,2014,,IS
3069,2015,,IS
3069,2016,,IS
3069,2017,,IS
3069,2018,,IS
3069,2019,,IS
3069,2020,,IS
3069,2021,,IS
3069,2022,,IS
3069,2023,,IS
3069,2024,,IS
3069,2025,,IS
3953,1936,,IS
3953,1937,,IS
3953,1938,,IS
3088,1989,,IS
3088,1990,,IS
3088,1991,,IS
3088,1992,,IS
3088,1993,,IS
3088,1994,,IS
3088,1995,,IS
3088,1996,,IS
3088,1997,,IS
3088,1998,,IS
3088,1999,,IS
3088,2000,,IS
3088,2001,,IS
3088,2002,,IS
3088,2003,,IS
3088,2004,,IS
3088,2005,,IS
3088,2006,,IS
3088,2007,,IS
3088,2008,,IS
3088,2009,,IS
3088,2010,,IS
3088,2011,0.6,IS
3088,2012,0.6,IS
3088,2013,0.6,IS
3088,2014,0.1,IS
3088,2015,0.1,IS
3088,2016,0.1,IS
